id_viagem,id_rota,id_veiculo,id_motorista,mes,km_rodado,retorno_vazio,volume_m3,custo_combustivel,custo_pedagio,custo_manutencao_rateado,faturamento_viagem
ROT-20-00428,ROT-20,VEI-016,MOT-13,2025-04-01,470.1,False,18.8,852.63,151.04,59.38,6740.31
ROT-20-00429,ROT-20,VEI-044,MOT-38,2025-02-01,475.9,False,18.9,943.48,165.12,61.34,7116.92
ROT-20-00430,ROT-20,VEI-047,MOT-35,2025-04-01,452.3,False,25.0,761.6,86.76,40.94,5617.36
ROT-20-00431,ROT-20,VEI-015,MOT-18,2025-11-01,475.0,True,26.2,941.14,119.55,56.52,2910.75
ROT-20-00432,ROT-20,VEI-017,MOT-06,2025-08-01,464.0,False,19.9,993.24,80.15,68.94,6304.28
ROT-20-00433,ROT-20,VEI-034,MOT-40,2025-03-01,453.5,True,26.2,844.59,86.09,42.85,3244.35
ROT-20-00434,ROT-20,VEI-011,MOT-24,2025-09-01,454.3,False,23.2,913.78,142.48,50.77,5201.95
ROT-20-00435,ROT-20,VEI-024,MOT-31,2025-04-01,469.3,False,28.0,926.42,123.62,64.58,5996.25
ROT-20-00436,ROT-20,VEI-018,MOT-33,2025-08-01,457.6,False,28.4,882.33,69.05,43.32,6698.84
ROT-20-00437,ROT-20,VEI-060,MOT-23,2025-01-01,465.8,False,25.5,906.48,98.59,61.11,6936.83
ROT-20-00438,ROT-20,VEI-039,MOT-21,2025-03-01,455.6,False,26.1,856.61,159.15,68.07,6169.92
ROT-20-00439,ROT-20,VEI-030,MOT-06,2025-02-01,476.8,False,22.0,873.72,148.48,67.31,5836.3
ROT-20-00440,ROT-20,VEI-050,MOT-28,2025-01-01,473.6,True,20.7,922.61,124.0,55.98,3079.27
ROT-20-00441,ROT-20,VEI-030,MOT-44,2025-02-01,456.4,False,28.5,915.33,124.89,61.99,6790.24
ROT-20-00442,ROT-20,VEI-053,MOT-12,2025-07-01,461.9,True,18.6,885.25,91.1,48.8,3253.69
ROT-20-00443,ROT-20,VEI-004,MOT-02,2025-02-01,479.3,True,21.0,997.82,76.55,48.13,3261.19
ROT-20-00444,ROT-20,VEI-054,MOT-41,2025-06-01,458.4,False,26.2,1040.04,148.45,52.93,5454.41
ROT-20-00445,ROT-20,VEI-032,MOT-03,2025-11-01,470.4,True,29.4,874.1,150.16,68.53,2932.69
ROT-20-00446,ROT-20,VEI-005,MOT-16,2025-03-01,460.5,False,23.5,956.69,74.75,57.73,6250.53
ROT-20-00447,ROT-20,VEI-010,MOT-37,2025-11-01,477.0,False,22.6,1034.93,106.7,56.55,5993.52
ROT-20-00448,ROT-20,VEI-027,MOT-06,2025-01-01,463.1,False,21.4,851.25,112.51,44.04,5385.53
ROT-20-00449,ROT-20,VEI-020,MOT-43,2025-12-01,471.6,False,28.8,1020.81,148.9,38.79,5573.32
ROT-20-00450,ROT-20,VEI-027,MOT-30,2025-04-01,474.6,True,25.0,878.83,115.91,43.56,3367.59
ROT-20-00451,ROT-20,VEI-038,MOT-07,2025-07-01,470.8,False,24.2,887.18,104.56,55.24,6843.01
ROT-20-00452,ROT-20,VEI-007,MOT-13,2025-03-01,473.2,False,28.5,931.89,158.38,50.37,5821.62
ROT-20-00453,ROT-20,VEI-025,MOT-18,2025-10-01,474.1,False,21.7,813.82,148.93,58.16,7024.42
ROT-20-00454,ROT-20,VEI-014,MOT-04,2025-06-01,472.7,True,21.0,892.78,138.28,54.12,3107.07
ROT-20-00455,ROT-20,VEI-006,MOT-27,2025-10-01,454.9,False,26.9,925.84,129.51,62.84,6692.93
ROT-20-00456,ROT-20,VEI-005,MOT-38,2025-04-01,471.1,True,22.9,909.38,97.53,67.61,3374.53
ROT-20-00457,ROT-20,VEI-024,MOT-44,2025-04-01,469.7,False,19.3,958.89,72.43,62.83,6663.86
ROT-20-00458,ROT-20,VEI-053,MOT-11,2025-03-01,460.0,True,18.1,948.82,123.62,61.24,3208.36
ROT-20-00459,ROT-20,VEI-018,MOT-18,2025-09-01,465.7,True,22.6,923.55,109.1,62.61,3706.89
ROT-20-00460,ROT-20,VEI-044,MOT-05,2025-05-01,473.2,False,20.2,959.49,113.85,53.64,5623.32
ROT-20-00461,ROT-20,VEI-009,MOT-11,2025-11-01,455.1,False,29.0,960.23,100.96,61.02,6533.31
ROT-20-00462,ROT-20,VEI-014,MOT-15,2025-01-01,470.1,True,29.6,1013.61,117.32,52.55,3294.26
ROT-20-00463,ROT-20,VEI-032,MOT-31,2025-03-01,455.0,False,18.2,942.55,76.23,46.79,6129.23
ROT-20-00464,ROT-20,VEI-012,MOT-13,2025-04-01,469.9,False,26.4,986.75,142.47,69.2,7009.37
ROT-20-00465,ROT-20,VEI-053,MOT-19,2025-07-01,454.7,False,23.5,889.41,137.41,41.74,6038.04
ROT-20-00466,ROT-20,VEI-057,MOT-15,2025-06-01,463.0,False,29.4,1199.33,102.81,48.67,5850.17
ROT-20-00467,ROT-20,VEI-010,MOT-21,2025-10-01,452.2,False,18.4,850.57,135.22,50.01,6769.36
ROT-20-00468,ROT-20,VEI-038,MOT-07,2025-07-01,464.2,True,19.5,900.87,114.2,50.08,3093.92
ROT-20-00469,ROT-20,VEI-006,MOT-29,2025-04-01,468.7,True,26.8,965.73,128.91,45.6,3627.2
ROT-20-00470,ROT-20,VEI-024,MOT-05,2025-09-01,474.0,False,27.1,973.16,76.54,50.02,7046.19
ROT-20-00471,ROT-20,VEI-052,MOT-11,2025-12-01,467.8,False,23.9,1001.21,136.21,58.47,6340.92
ROT-20-00472,ROT-20,VEI-058,MOT-17,2025-08-01,475.7,False,22.2,925.32,98.85,54.95,6392.81
ROT-20-00473,ROT-20,VEI-014,MOT-14,2025-06-01,455.0,False,26.6,969.84,112.76,37.79,6687.56
ROT-20-00474,ROT-20,VEI-030,MOT-01,2025-06-01,469.6,True,27.8,878.73,147.95,63.86,2922.68
ROT-20-00475,ROT-20,VEI-018,MOT-27,2025-06-01,472.8,True,20.9,897.58,141.17,61.34,3494.6
ROT-20-00476,ROT-20,VEI-053,MOT-02,2025-04-01,474.0,True,23.2,956.73,103.23,44.28,3741.43
ROT-20-00477,ROT-20,VEI-044,MOT-11,2025-09-01,473.8,False,27.8,993.74,101.88,47.43,6352.72
ROT-20-00478,ROT-20,VEI-013,MOT-20,2025-02-01,458.2,False,25.4,903.74,86.2,53.28,5584.86
ROT-20-00479,ROT-20,VEI-037,MOT-40,2025-10-01,462.2,False,18.6,893.27,75.84,38.96,6455.32
ROT-20-00480,ROT-20,VEI-053,MOT-36,2025-01-01,473.0,False,18.6,918.2,94.13,67.38,6802.64
ROT-20-00481,ROT-20,VEI-017,MOT-30,2025-07-01,469.5,False,19.2,859.4,143.45,63.44,6336.47
ROT-20-00482,ROT-20,VEI-040,MOT-42,2025-04-01,465.4,False,20.7,895.5,104.97,45.76,6382.23
ROT-20-00483,ROT-20,VEI-019,MOT-26,2025-01-01,456.7,False,29.4,823.88,87.86,44.28,6624.1
ROT-20-00484,ROT-20,VEI-011,MOT-31,2025-08-01,464.9,False,20.1,963.74,123.47,68.07,6341.52
ROT-20-00485,ROT-20,VEI-023,MOT-09,2025-04-01,454.4,False,25.2,904.07,144.47,51.07,6052.83
ROT-20-00486,ROT-20,VEI-031,MOT-13,2025-06-01,462.4,False,22.3,944.21,155.95,58.01,6437.09
ROT-20-00487,ROT-20,VEI-041,MOT-09,2025-07-01,464.7,True,18.8,958.99,149.65,63.26,3246.57
ROT-20-00488,ROT-20,VEI-048,MOT-24,2025-12-01,452.3,False,26.1,1039.29,151.1,49.01,5630.29
ROT-20-00489,ROT-20,VEI-022,MOT-26,2025-08-01,455.8,False,28.0,840.17,129.2,37.96,6357.67
ROT-20-00490,ROT-20,VEI-002,MOT-45,2025-07-01,468.4,False,19.5,896.24,134.86,69.35,6193.51
ROT-20-00491,ROT-20,VEI-003,MOT-27,2025-08-01,452.9,False,29.5,921.87,125.52,36.69,5021.43
ROT-20-00492,ROT-20,VEI-032,MOT-32,2025-11-01,464.3,True,24.9,892.84,132.28,44.48,3283.63
ROT-20-00493,ROT-20,VEI-032,MOT-17,2025-10-01,479.3,False,26.6,1033.42,77.52,48.09,6748.72
ROT-20-00494,ROT-20,VEI-035,MOT-15,2025-10-01,480.0,False,24.4,997.4,141.94,56.79,6051.7
ROT-20-00495,ROT-20,VEI-025,MOT-04,2025-09-01,455.0,True,28.6,885.5,130.29,56.18,3616.38
ROT-20-00496,ROT-20,VEI-020,MOT-12,2025-11-01,469.3,False,19.1,1077.02,102.84,58.9,5561.65
ROT-20-00497,ROT-20,VEI-032,MOT-20,2025-10-01,471.9,True,22.7,989.54,74.41,39.0,3331.62
ROT-20-00498,ROT-20,VEI-031,MOT-37,2025-06-01,454.2,False,20.1,841.09,148.19,38.24,6363.05
ROT-20-00499,ROT-20,VEI-005,MOT-36,2025-03-01,460.3,True,20.0,1098.57,133.77,37.35,3060.72
ROT-20-00500,ROT-20,VEI-045,MOT-42,2025-06-01,464.6,False,18.0,918.68,158.64,42.01,6016.73
ROT-20-00501,ROT-20,VEI-044,MOT-15,2025-03-01,470.0,True,21.0,1046.0,86.8,66.19,3280.11
ROT-20-00502,ROT-20,VEI-015,MOT-13,2025-09-01,471.8,False,26.8,902.27,100.28,39.3,5771.74
ROT-20-00503,ROT-20,VEI-002,MOT-21,2025-09-01,468.0,False,25.0,982.55,97.86,62.17,6301.93
ROT-20-00504,ROT-20,VEI-044,MOT-42,2025-12-01,473.3,True,24.2,889.38,92.41,59.9,3775.43
ROT-20-00505,ROT-20,VEI-002,MOT-20,2025-06-01,478.0,False,24.7,949.44,160.17,48.55,6355.51
ROT-20-00506,ROT-20,VEI-013,MOT-06,2025-04-01,470.2,False,25.4,904.75,110.03,39.94,5893.78
ROT-20-00507,ROT-20,VEI-001,MOT-28,2025-06-01,468.6,False,27.4,873.67,105.71,46.99,5564.8
ROT-20-00508,ROT-20,VEI-045,MOT-14,2025-02-01,462.1,True,25.7,922.41,95.96,67.42,3456.87
ROT-20-00509,ROT-20,VEI-007,MOT-42,2025-05-01,472.8,False,24.1,890.67,96.91,44.62,6345.61
ROT-20-00510,ROT-20,VEI-046,MOT-08,2025-06-01,458.0,True,19.2,1040.83,89.38,56.65,3322.38
ROT-20-00511,ROT-20,VEI-020,MOT-11,2025-06-01,470.9,True,29.7,989.45,137.51,46.86,2960.07
ROT-20-00512,ROT-20,VEI-040,MOT-38,2025-02-01,452.2,False,19.3,934.4,135.6,55.16,5541.5
ROT-20-00513,ROT-20,VEI-031,MOT-30,2025-06-01,476.6,True,21.5,916.17,140.89,68.51,3429.96
ROT-20-00514,ROT-20,VEI-010,MOT-22,2025-01-01,454.7,False,20.7,952.37,133.88,60.83,6031.53
ROT-20-00515,ROT-20,VEI-001,MOT-29,2025-11-01,460.6,False,25.6,966.72,115.76,65.83,5672.91
ROT-20-00516,ROT-20,VEI-052,MOT-02,2025-03-01,455.6,False,26.1,851.87,69.14,66.81,5105.23
ROT-20-00517,ROT-20,VEI-046,MOT-07,2025-04-01,458.1,True,24.4,853.24,122.63,46.26,3262.59
ROT-20-00518,ROT-20,VEI-006,MOT-11,2025-06-01,457.1,False,20.9,898.54,94.73,36.64,6811.57
ROT-20-00519,ROT-20,VEI-043,MOT-40,2025-03-01,468.2,False,18.5,1055.63,156.72,39.68,5779.38
ROT-20-00520,ROT-20,VEI-046,MOT-06,2025-12-01,468.1,False,20.5,1084.38,124.75,48.31,6262.13
ROT-20-00521,ROT-20,VEI-054,MOT-19,2025-05-01,473.5,False,25.8,1005.88,152.56,41.02,5935.36
ROT-20-00522,ROT-20,VEI-015,MOT-39,2025-03-01,454.5,False,25.0,993.76,123.17,51.68,5938.33
ROT-20-00523,ROT-20,VEI-024,MOT-42,2025-12-01,454.7,True,28.4,814.16,91.16,50.55,3386.97
ROT-20-00524,ROT-20,VEI-008,MOT-24,2025-02-01,477.7,False,25.9,861.61,149.22,67.12,6645.31
ROT-20-00525,ROT-20,VEI-018,MOT-08,2025-03-01,468.6,False,21.9,913.59,145.4,43.53,6026.48
ROT-20-00526,ROT-20,VEI-023,MOT-42,2025-12-01,467.6,True,25.3,853.85,92.46,57.24,3370.52
ROT-20-00527,ROT-20,VEI-011,MOT-19,2025-12-01,479.4,True,23.3,998.47,77.03,50.84,3839.02
ROT-20-00528,ROT-20,VEI-039,MOT-06,2025-07-01,452.9,False,22.5,865.69,110.02,37.8,6208.65
ROT-20-00529,ROT-20,VEI-053,MOT-05,2025-06-01,477.2,False,23.9,996.23,131.71,55.34,6251.84
ROT-20-00530,ROT-20,VEI-044,MOT-15,2025-10-01,456.5,True,24.8,917.9,129.17,50.3,3641.35
ROT-20-00531,ROT-20,VEI-038,MOT-37,2025-03-01,455.4,False,18.1,842.57,107.86,63.2,6577.46
ROT-20-00532,ROT-20,VEI-017,MOT-18,2025-11-01,468.2,False,28.0,971.65,153.29,62.06,6591.09
ROT-20-00533,ROT-20,VEI-011,MOT-06,2025-10-01,458.9,False,25.6,904.71,85.9,56.13,5808.71
ROT-20-00534,ROT-20,VEI-060,MOT-16,2025-09-01,472.6,True,23.9,982.98,139.25,49.05,3669.17
ROT-20-00535,ROT-20,VEI-030,MOT-20,2025-05-01,474.6,False,26.4,975.16,97.78,48.99,5289.0
ROT-20-00536,ROT-20,VEI-040,MOT-11,2025-12-01,478.0,False,28.9,959.07,155.37,50.99,5668.65
ROT-20-00537,ROT-20,VEI-047,MOT-13,2025-01-01,478.6,False,22.3,890.93,140.83,49.2,6847.43
ROT-20-00538,ROT-20,VEI-006,MOT-27,2025-07-01,464.0,False,24.8,918.66,130.73,40.37,6364.76
ROT-20-00539,ROT-20,VEI-012,MOT-02,2025-03-01,471.6,True,29.5,858.77,104.02,60.59,3700.83
ROT-20-00540,ROT-20,VEI-033,MOT-32,2025-09-01,454.4,False,29.7,988.23,146.29,59.8,6577.26
ROT-20-00541,ROT-20,VEI-016,MOT-14,2025-03-01,471.9,True,19.1,1136.05,147.84,46.38,3163.23
ROT-20-00542,ROT-20,VEI-019,MOT-35,2025-03-01,475.0,False,27.8,848.86,163.95,63.38,6090.13
ROT-20-00543,ROT-20,VEI-029,MOT-20,2025-09-01,461.3,False,20.5,1027.07,126.27,38.69,6617.71
ROT-20-00544,ROT-20,VEI-044,MOT-07,2025-11-01,457.5,True,20.7,870.27,122.75,50.98,2784.27
ROT-20-00545,ROT-20,VEI-029,MOT-07,2025-05-01,452.7,False,27.3,922.95,131.62,53.45,6632.9
ROT-20-00546,ROT-20,VEI-032,MOT-29,2025-11-01,477.5,True,19.8,1023.27,113.67,49.73,3404.73
ROT-20-00547,ROT-20,VEI-044,MOT-31,2025-12-01,460.3,False,23.1,859.62,156.16,44.55,6107.35
ROT-20-00548,ROT-20,VEI-038,MOT-03,2025-09-01,459.2,False,23.4,895.22,99.04,48.0,5458.36
ROT-20-00549,ROT-20,VEI-005,MOT-23,2025-11-01,458.8,True,19.5,806.62,130.16,57.44,2963.88
ROT-20-00550,ROT-20,VEI-015,MOT-40,2025-02-01,470.3,True,21.8,961.81,153.68,49.24,3021.7
ROT-20-00551,ROT-20,VEI-015,MOT-04,2025-09-01,459.8,False,18.1,913.88,116.56,39.35,6595.63
ROT-20-00552,ROT-20,VEI-036,MOT-37,2025-02-01,459.3,False,24.8,870.24,90.0,65.6,5896.28
ROT-20-00553,ROT-20,VEI-054,MOT-24,2025-04-01,458.0,False,28.7,1021.03,141.02,55.06,5317.73
ROT-20-00554,ROT-20,VEI-005,MOT-35,2025-02-01,467.4,False,20.3,903.19,153.01,42.27,5997.15
ROT-20-00555,ROT-20,VEI-038,MOT-43,2025-08-01,463.7,False,20.1,1020.15,147.88,51.59,6810.52
ROT-20-00556,ROT-20,VEI-051,MOT-43,2025-09-01,459.0,False,28.5,933.63,77.64,53.98,6512.95
ROT-20-00557,ROT-20,VEI-032,MOT-43,2025-04-01,461.3,True,28.6,1044.13,153.46,47.74,3147.76
ROT-20-00558,ROT-20,VEI-017,MOT-29,2025-08-01,466.0,True,25.5,1085.64,99.05,50.76,3369.87
ROT-20-00559,ROT-20,VEI-036,MOT-28,2025-07-01,465.5,False,23.5,838.93,143.54,47.23,5503.14
ROT-20-00560,ROT-20,VEI-041,MOT-12,2025-03-01,467.1,False,23.5,937.65,120.79,48.03,6397.27
ROT-20-00561,ROT-20,VEI-060,MOT-05,2025-09-01,473.8,True,19.9,928.74,164.27,46.6,3656.46
ROT-20-00562,ROT-20,VEI-060,MOT-36,2025-04-01,459.9,False,26.9,852.99,113.94,41.08,6179.64
ROT-20-00563,ROT-20,VEI-047,MOT-12,2025-09-01,455.3,True,29.2,943.76,140.54,54.96,3550.26
ROT-20-00564,ROT-20,VEI-051,MOT-21,2025-11-01,452.6,False,27.2,875.81,70.95,50.19,6265.56
ROT-20-00565,ROT-20,VEI-055,MOT-34,2025-03-01,463.4,False,23.1,904.99,132.35,37.28,5919.53
ROT-20-00566,ROT-20,VEI-033,MOT-14,2025-01-01,462.5,False,28.4,941.37,87.79,50.12,5596.14
ROT-20-00567,ROT-20,VEI-038,MOT-35,2025-12-01,474.3,False,28.3,867.87,103.77,60.49,6770.14
ROT-20-00568,ROT-20,VEI-045,MOT-39,2025-06-01,464.6,False,29.5,903.59,106.06,43.76,5200.48
ROT-20-00569,ROT-20,VEI-056,MOT-31,2025-07-01,469.1,True,22.4,839.08,136.69,64.27,3600.41
ROT-20-00570,ROT-20,VEI-008,MOT-37,2025-02-01,461.3,True,27.6,880.43,127.33,68.44,3449.63
ROT-20-00571,ROT-20,VEI-001,MOT-09,2025-07-01,455.8,True,21.2,837.6,113.42,54.64,3718.35
ROT-20-00572,ROT-20,VEI-042,MOT-23,2025-04-01,462.5,True,21.9,883.86,94.92,45.76,3627.43
ROT-20-00573,ROT-20,VEI-051,MOT-29,2025-10-01,454.7,True,29.1,987.51,139.89,57.32,3391.22
ROT-20-00574,ROT-20,VEI-054,MOT-33,2025-06-01,463.0,True,21.8,882.39,83.18,37.5,3419.21
ROT-20-00575,ROT-20,VEI-037,MOT-35,2025-05-01,463.0,False,27.0,903.37,160.76,67.27,5741.12
ROT-20-00576,ROT-20,VEI-018,MOT-16,2025-10-01,470.7,True,23.0,912.67,101.68,63.28,3673.34
ROT-20-00577,ROT-20,VEI-058,MOT-02,2025-05-01,468.3,False,25.4,903.35,145.3,59.44,6949.16
ROT-20-00578,ROT-20,VEI-006,MOT-16,2025-03-01,475.9,False,24.0,1115.08,125.07,39.58,6604.55
ROT-20-00579,ROT-20,VEI-019,MOT-16,2025-02-01,453.4,False,20.9,877.7,85.53,44.52,6297.56
ROT-20-00580,ROT-20,VEI-003,MOT-04,2025-10-01,479.9,True,22.2,1005.56,109.51,39.31,2905.65
ROT-20-00581,ROT-20,VEI-036,MOT-27,2025-04-01,455.4,False,24.6,885.01,74.05,57.14,5723.56
ROT-20-00582,ROT-20,VEI-023,MOT-24,2025-12-01,479.8,False,24.9,936.46,87.03,62.7,6717.54
ROT-20-00583,ROT-20,VEI-051,MOT-43,2025-10-01,463.0,False,28.5,874.6,138.43,65.24,6344.67
ROT-20-00584,ROT-20,VEI-028,MOT-44,2025-02-01,475.6,False,19.3,822.81,141.8,69.62,6248.28
ROT-20-00585,ROT-20,VEI-058,MOT-28,2025-08-01,461.8,False,22.6,907.14,111.25,64.13,6378.52
ROT-20-00586,ROT-20,VEI-001,MOT-05,2025-07-01,468.7,True,18.5,951.99,86.27,68.22,2939.79
ROT-20-00587,ROT-20,VEI-056,MOT-43,2025-04-01,461.9,False,21.9,894.55,80.83,52.47,6064.83
ROT-20-00588,ROT-20,VEI-044,MOT-34,2025-08-01,474.8,True,27.5,987.31,159.3,70.77,2921.43
ROT-20-00589,ROT-20,VEI-059,MOT-17,2025-08-01,452.9,False,29.1,828.09,138.74,42.88,6382.75
ROT-20-00590,ROT-20,VEI-052,MOT-24,2025-03-01,465.3,False,27.5,865.87,106.21,56.72,6392.25
ROT-20-00591,ROT-20,VEI-043,MOT-19,2025-08-01,466.5,True,28.3,988.07,121.73,66.9,3027.59
ROT-20-00592,ROT-20,VEI-011,MOT-08,2025-02-01,462.9,False,25.5,941.31,70.85,43.12,6738.07
ROT-20-00593,ROT-20,VEI-017,MOT-27,2025-08-01,470.0,True,23.8,919.97,90.17,53.63,3361.44
ROT-20-00594,ROT-20,VEI-027,MOT-33,2025-06-01,456.3,True,29.3,960.98,132.93,65.07,2999.73
ROT-20-00595,ROT-20,VEI-052,MOT-29,2025-08-01,452.4,False,27.1,933.09,134.08,65.99,5075.12
ROT-20-00596,ROT-20,VEI-026,MOT-25,2025-02-01,456.4,False,28.3,863.94,113.7,40.59,6185.6
ROT-20-00597,ROT-20,VEI-032,MOT-23,2025-03-01,476.1,False,23.0,890.4,145.99,65.25,6656.96
ROT-20-00598,ROT-20,VEI-010,MOT-32,2025-05-01,454.4,False,25.3,853.92,90.04,44.62,5843.48
ROT-20-00599,ROT-20,VEI-010,MOT-23,2025-09-01,462.2,False,18.3,891.4,118.34,52.69,5558.54
ROT-20-00600,ROT-20,VEI-007,MOT-34,2025-06-01,456.1,False,18.6,1161.82,110.79,40.18,6358.63
ROT-20-00601,ROT-20,VEI-053,MOT-25,2025-09-01,460.6,False,20.9,974.98,130.54,51.27,6166.12
ROT-20-00602,ROT-20,VEI-034,MOT-02,2025-08-01,477.6,False,27.6,1140.24,78.38,70.66,6312.7
ROT-20-00603,ROT-20,VEI-047,MOT-41,2025-07-01,467.9,True,20.5,1001.38,119.55,42.0,2895.05
ROT-20-00604,ROT-20,VEI-028,MOT-44,2025-01-01,468.0,False,18.3,905.03,96.2,47.57,6570.92
ROT-20-00605,ROT-20,VEI-022,MOT-23,2025-05-01,477.9,False,22.9,936.76,153.88,49.39,6783.89
ROT-20-00606,ROT-20,VEI-020,MOT-30,2025-12-01,463.2,False,25.4,970.24,146.79,49.39,5263.23
ROT-20-00607,ROT-20,VEI-035,MOT-13,2025-02-01,470.7,True,25.0,893.72,106.01,63.94,2900.37
ROT-20-00608,ROT-20,VEI-055,MOT-22,2025-05-01,454.3,False,23.4,970.93,96.39,58.41,5426.46
ROT-20-00609,ROT-20,VEI-028,MOT-21,2025-09-01,478.5,False,24.5,894.16,93.88,53.09,5955.02
ROT-20-00610,ROT-20,VEI-034,MOT-03,2025-05-01,462.8,False,26.8,1015.97,117.85,64.99,6072.22
ROT-20-00611,ROT-20,VEI-027,MOT-10,2025-07-01,475.0,False,19.1,914.78,89.9,58.49,5915.23
ROT-20-00612,ROT-20,VEI-038,MOT-21,2025-08-01,466.8,False,21.6,900.5,161.71,41.51,6266.86
ROT-20-00613,ROT-20,VEI-049,MOT-42,2025-12-01,459.1,False,20.1,951.56,106.61,40.4,5967.68
ROT-20-00614,ROT-20,VEI-001,MOT-16,2025-05-01,456.5,True,26.6,961.35,132.11,60.51,2820.59
ROT-20-00615,ROT-20,VEI-055,MOT-33,2025-11-01,460.6,False,27.0,1003.48,139.8,54.81,6062.94
ROT-20-00616,ROT-20,VEI-022,MOT-19,2025-08-01,477.7,True,26.1,906.63,157.2,48.87,3316.63
ROT-20-00617,ROT-20,VEI-002,MOT-27,2025-11-01,479.6,False,26.5,1035.46,159.04,53.75,6246.26
ROT-20-00618,ROT-20,VEI-011,MOT-28,2025-08-01,470.9,False,25.5,855.47,88.76,70.04,7058.15
ROT-20-00619,ROT-20,VEI-053,MOT-31,2025-09-01,469.6,False,23.8,891.76,81.58,65.89,6364.88
ROT-20-00620,ROT-20,VEI-057,MOT-37,2025-11-01,463.9,True,22.2,878.72,93.12,40.04,3077.31
ROT-20-00621,ROT-20,VEI-044,MOT-23,2025-10-01,464.9,False,26.4,871.91,86.67,62.9,6254.55
ROT-20-00622,ROT-20,VEI-009,MOT-04,2025-04-01,463.3,True,18.0,837.22,81.03,42.26,3736.42
ROT-20-00623,ROT-20,VEI-018,MOT-10,2025-09-01,466.1,False,20.7,867.83,146.67,41.52,6165.13
ROT-20-00624,ROT-20,VEI-040,MOT-06,2025-11-01,468.5,False,25.5,852.86,134.59,55.19,6592.12
ROT-20-00625,ROT-20,VEI-037,MOT-38,2025-06-01,454.8,True,19.4,934.29,134.95,47.69,3101.84
ROT-20-00626,ROT-20,VEI-024,MOT-03,2025-01-01,472.3,True,25.6,918.68,151.9,49.43,2926.73
ROT-20-00627,ROT-20,VEI-044,MOT-31,2025-08-01,455.8,True,26.1,970.08,149.12,42.31,2849.2
ROT-20-00628,ROT-20,VEI-033,MOT-29,2025-03-01,458.7,True,21.2,949.44,119.44,36.92,3482.94
ROT-20-00629,ROT-20,VEI-051,MOT-12,2025-09-01,478.4,False,25.8,989.28,108.99,65.4,5656.83
ROT-20-00630,ROT-20,VEI-035,MOT-31,2025-09-01,455.9,True,29.0,908.45,146.89,52.72,2819.29
ROT-20-00631,ROT-20,VEI-007,MOT-31,2025-11-01,470.4,False,28.8,902.0,127.77,62.2,6099.47
ROT-20-00632,ROT-20,VEI-058,MOT-18,2025-12-01,461.6,False,24.5,790.2,119.45,68.39,6038.5
ROT-20-00633,ROT-20,VEI-026,MOT-14,2025-06-01,470.4,False,19.3,911.15,126.33,54.83,6714.83
ROT-20-00634,ROT-20,VEI-034,MOT-21,2025-08-01,454.5,False,27.1,907.03,121.5,48.51,5253.59
ROT-20-00635,ROT-20,VEI-033,MOT-01,2025-01-01,456.9,True,27.7,872.66,99.1,49.3,3552.39
ROT-20-00636,ROT-20,VEI-015,MOT-19,2025-12-01,467.8,False,28.8,991.74,118.12,68.35,6603.25
ROT-20-00637,ROT-20,VEI-034,MOT-41,2025-07-01,460.5,False,18.3,900.51,125.28,55.18,6875.7
ROT-20-00638,ROT-20,VEI-021,MOT-30,2025-07-01,457.5,True,18.4,817.75,86.73,62.22,2989.0
ROT-20-00639,ROT-20,VEI-052,MOT-36,2025-02-01,452.3,True,29.4,852.5,152.3,42.21,3640.32
ROT-20-00640,ROT-20,VEI-054,MOT-45,2025-08-01,452.6,True,29.7,833.29,108.41,47.55,3120.75
ROT-20-00641,ROT-20,VEI-052,MOT-24,2025-03-01,460.1,False,20.7,862.71,108.53,68.25,6681.68
ROT-20-00642,ROT-20,VEI-058,MOT-43,2025-04-01,456.0,True,25.9,954.35,132.3,67.41,3022.27
ROT-20-00643,ROT-20,VEI-004,MOT-08,2025-05-01,474.6,True,27.6,1044.33,83.42,52.55,3910.7
ROT-20-00644,ROT-20,VEI-040,MOT-05,2025-09-01,469.2,True,28.5,932.6,161.62,45.66,3023.05
ROT-20-00645,ROT-20,VEI-018,MOT-27,2025-10-01,454.1,True,18.9,994.25,76.08,50.28,2961.84
ROT-20-00646,ROT-20,VEI-033,MOT-38,2025-04-01,457.6,False,23.6,990.38,113.24,49.17,6582.14
ROT-20-00647,ROT-20,VEI-002,MOT-16,2025-05-01,479.1,False,29.1,1000.8,156.23,69.48,5708.04
ROT-20-00648,ROT-20,VEI-029,MOT-29,2025-04-01,475.0,False,22.6,911.13,139.95,43.89,6093.09
ROT-20-00649,ROT-20,VEI-029,MOT-27,2025-03-01,472.6,True,25.0,897.11,150.21,57.83,3566.88
ROT-20-00650,ROT-20,VEI-058,MOT-22,2025-05-01,470.2,False,20.3,992.58,157.51,40.62,6439.88
ROT-20-00651,ROT-20,VEI-027,MOT-04,2025-11-01,462.0,False,19.1,913.24,79.45,40.42,6680.55
ROT-20-00652,ROT-20,VEI-060,MOT-07,2025-03-01,462.1,True,20.9,920.68,109.33,39.45,2906.75
ROT-20-00653,ROT-20,VEI-009,MOT-05,2025-12-01,459.4,True,26.1,811.58,136.71,38.13,3536.09
ROT-20-00654,ROT-20,VEI-034,MOT-35,2025-05-01,471.3,False,23.3,925.69,73.21,38.91,6490.71
